Restaurant,Customer,Date,Rating,Review
Ovio,Yasmeen B***,05 March 2023,Very good,الميل فاى طعمه كويس لكن الكريمة ملهاش طعم و مفيش طعم salted caramel رغم انى طلبت كذة نوع dessert قبل كدة من ovio و كانت حلوة اوى اوى
Ovio,Yasmeen B***,01 March 2023,Amazing,كان كله حلو و الكمية حلوة بس العسل الى على شيكولاتة البيضاء طعمه مش حلو
Ovio,Yasmeen B***,06 February 2023,Amazing,كان كله حلو أوى الكمية و الطعم حلو أوى
Ovio,Mazen M***,17 December 2022,OK,التوصيل قعد اكثر من ساعة والاكل وصل بارد بس كان حلو الصراحة
Elga3an,Hima K***,02 February 2024,Amazing,الطلب بيحصل بارد جدا
Elga3an,Rouwaida E***,02 February 2024,Good,دايما بيجي ناقص والاوردر مش بيكون مظبوط
Elga3an,Ahmed S***,02 February 2024,OK,وصل ٦ سادوتشات بيض بالباسطرمه و ساندوتس فول بدل ١ فول و٣ ساندوتس بيض وثلاث علب بيض
Elga3an,Radwa A***,31 January 2024,Amazing,الاكل حلو اول مره نطلب منكم بس حلو
Elga3an,Yara S***,31 January 2024,OK,ساندوتش نص فاضي منتهي الاهمال و التهريج والتاني حاط جبن وييقول هو كده وانا اصلاشاريه قبل كده كداب
Elga3an,RAWAN A***,30 January 2024,OK,اوحش اكل اكلته بحياتي اولا ساقع والساندوتشيز كلها فيها ريحه زفاره وطعم الاكل ميتاكلش اول واخر مره
Elga3an,TAMER E***,27 January 2024,Very good,الفول و الطعميه بجد كويس لكن البيض بالبسطرمه انا بعمله احسن لكن العيش الفينو نوع طازه ومميز شكرا اوي
Waffle Maker,Mohamed M***,30 November 2023,OK,مسكر جدا وضيع الطعم وعدد البابلز قليل جدا.
Waffle Maker,Jana �***,29 November 2023,OK,اللوتس قليل اوي وطعم العجينة سيء آخر مره اطلب من المطعم الغريب ده
Christine a Beirut,abdallah S***,21 November 2023,Amazing,احلى فروت سلاط في التاريخ
Christine a Beirut,Mariam A***,06 November 2023,Very good,الشوربة كان ملحها زايد
Christine a Beirut,Sherif E***,20 October 2023,Good,الطعام يخرج من المطعم غير كامل ،و المكونات الموجدة لكل طلب غير موجودة
Christine a Beirut,Nadine M***,07 September 2023,OK,الاكل مش لطيف ابدا
Christine a Beirut,Salsabil S***,30 August 2023,OK,طعم الشوربة صعب جدا رغم انها غالية مقارنة بالمحلات التانيه
Christine a Beirut,Zeinab E***,23 August 2023,OK,الاكل سي جدااا تشيكن الفريدو من غير صوص ؟
Christine a Beirut,شاليهات ا***,29 May 2023,OK,المشاوي جداً سيئه للاسف المذاق لايشبه المشاوي ابداً .. شوربة العدس والحمص جيد الباقي لايستحق التجربه
Christine a Beirut,First Name L***,01 July 2022,Amazing,ممتاز
Barbar,وليد م***,26 November 2023,Good,تاخير دائما في توصيل الطلب
Barbar,Khalid M***,08 November 2023,OK,الطلب وصل بدون بطاطس رغم اني دافع اثنين بطاطس
Barbar,Khaled M***,04 November 2023,Good,اتت التبولة غير صالحة للكل والطماطم رائحتها كريهة
Barbar,ام ع***,22 October 2023,Good,للاسف تاني مرة اطلب بطاطا حارة وتجيني شكلها قديم وبايته مش زي اما اروح واطلبها في نفس المطعم
Barbar,Shehab R***,18 October 2023,OK,ساعة و٤٠ دقيقة توصيل، طلبت فطار وصلني غدا والأكل بارد وناشف وحاجة ولا تسوى
Barbar,Ghadah A***,28 September 2023,OK,الاكل وصل بارد وفيه طعم غريب + المندوب اللي وصل لي قليل ادب وتعامله كان جدا سيء كأني ماخذه من حلاله كان قليل ادب ويصارخ ويقول اني خليته ينتظر وقت طويل وانتظاره فعليا ماتعدا ٥ دقائق
Barbar,Noufshokair@yahoo.com ***,10 August 2023,OK,السائق اتصل عليا الساعه ٢ ونص بالليل يعاكس والاوردر استلمته الساعه ٩ ف عايزه اعرف انتم بتشغلوا مين السائق بيعاكس اتصل عليا ٢ ونص بالليل بعد استلام الاوردر الساعه ٩
Ibrahim Badran Foundation,Yousef A***,23 June 2022,Amazing,بارك الله فيكم
Ibrahim Badran Foundation,عبدالرحمن ص***,26 April 2022,Amazing,أشكر طالبات على توفير خدمة التبرع وسهوله الاستخدام وعدم أخذ عموله
Ibrahim Badran Foundation,First Name L***,22 April 2022,Amazing,شكراً للمؤسسة وشكراً لطلبات
Ibrahim Badran Foundation,abdulmohsen k***,05 April 2022,Amazing,ممتاز
Gad,احمد ر***,02 February 2024,Amazing,شكرا
Gad,Nadine A***,29 January 2024,Good,الاوردر في حاجتين جايين غلط الطعمية كيري جه طعمية سبايس والطعمية بتنجان جه جبنة بالطاطم
Gad,MOHAMMED E***,27 January 2024,OK,الاورد ر كان في اخطاء
Qasr EL Kababgy,Amr T***,03 January 2024,Good,الممبار عادي جدا وطري وطعمه عادي جدا وساعات كان بيشد الريش محروقه وعاديه الملوخيه تقيله حمام عادي
Qasr EL Kababgy,AmmiiRaa M***,07 December 2023,OK,رجعت الاورد لان المكرونه بايظه والأكل وحش ومحتاجه فلوسي ترجع
Qasr EL Kababgy,Noha Salama ***,17 November 2023,Good,الفراخ فاسده وتم ارجاعها للمطعم مره اخري اسوء مره طلبت فيها اكل
Qasr EL Kababgy,Hatem B***,15 November 2023,Good,الpane مزيت ومش احلي حاجة
Qasr EL Kababgy,Ibrahim A***,02 October 2023,OK,الاوردر جي متاكل منه و بارد و مطعم منصحش حد يطلب منه
Qasr EL Kababgy,Mohamed I***,21 May 2023,Good,اسوء مرة اكلت ، فتة الموزة الدهن فيها اكتر من اللحمة وشكل اللحمة غريب انما الكفتة متوسطة، اخر مرة
Qasr EL Kababgy,Kareem M***,07 March 2023,OK,الاكل وحش جدا جدا .. الرز المعمر كان بايظ وآخر مره اطلب من عندهم
Qasr EL Kababgy,Sherif S***,18 February 2023,Good,المحشي قديم وبايت والنيفة عبارة عن شوية سمين وعضم اكل سئ جدا
Qasr EL Kababgy,Safaa I***,17 February 2023,OK,الكمية كانت قليلة جدا وحجم الريش صغير والريش كانت ناشفة ومحروقة وبتشد في الأكل والكفتة مكتومة وربحتها ضاني قوي والأسعار عالية بالنسبة للجودة
Qasr EL Kababgy,Gehan K***,10 February 2023,OK,مطعم سئ للغايه وغالي جدا وجوده الطعام
Qasr EL Kababgy,Mohamed A***,28 January 2023,Very good,الملاحظة علي الحمام
Qasr EL Kababgy,anas m***,22 January 2023,Good,أسوأ مكرونة اكلتها والبانية ردئ جدا ومحروق ومجلد
Qasr EL Kababgy,Nada M***,07 January 2023,Good,ضرورى حد يكلمنى عشان محتاجه اعمل شكوى
Qasr EL Kababgy,Sara A***,09 December 2022,Good,السعر في الفاتورة مختلف عن سعر التطبيق وتم طلب زيادة في السعر
Qasr EL Kababgy,Heba K***,03 December 2022,OK,طلبت نص كيلو كبدة جاتلي قوانص بس وكمان مش مستوية كويس، الفراخ برضو كانت ناقصة سوا والمحشي الرز كان ناشف جوه، اول مرة الاوردر يجي وحش كده
Qasr EL Kababgy,Nehal S***,31 October 2022,Good,الاكل طعمه سي جدا و بارد و الفراخ ناشفة جدا
Qasr EL Kababgy,Amr E***,23 October 2022,Good,اللحوم نيئة جداً بالرغم من انها بتلو….. للاسف سيئة جداً
Qasr EL Kababgy,Mohamed M***,23 October 2022,OK,يعني الواحد حاطط اللوكيشن و كاتب العنوان و لسة بيتصلوا يتأكد من العنوان . و الطيار يروح علي مكان غلط و يبقي مش عاجبو و بيزعقلي في التليفون!! .... و يطلبو مني فرق خدمة عشان السواق راح مكان غلط مع اني حاطط اللوكيشن و كاتب العنوان صح و مش اول مرة اطلب من طلبات و المطاعم كلها بتوصل للعنوان من غير مشاكل..... فعلا قمة الاحترافية .... نفسي افهم ازاي اوردر مشويات ب ٣٠٠ جنيه يطلع من غير سلطات.... حتي الطحينة مش بيحطوها!!
Qasr EL Kababgy,البراء ا***,18 October 2022,OK,الطلب كان ناقص السلطة
Qasr EL Kababgy,Sherif O***,09 October 2022,Amazing,تمام
Qasr EL Kababgy,Fathi E***,14 September 2022,Very good,ازاي مشويات من غير اي سلطه ولا طحينه وفارشين عيش تحت اللحمه حتي اكتبو ان السلطات بفلوس علشان نطلب م
Qasr EL Kababgy,Mohamed E***,26 June 2022,Good,كميه قليله جدا
Qasr EL Kababgy,Ghada H***,23 June 2022,OK,الاكل بشع
Qasr EL Kababgy,Wesam Mohamed ***,17 June 2022,Amazing,تيستى الاكل رائع و التعبئه محترمه جدااا ودى مش اول تجربه ليا معاهم ..،،والمكان هناك راقى اوى من اول استقبالنا لحد خروجنا ..،،دايما فى نجاح وتقدم .. thanx Qasr El kbabgi
Qasr EL Kababgy,Ahmed G***,14 June 2022,Amazing,الاكل تحفة وجميل جدا وفريش .. انا كنت سمعت عن المطعم كتير بس متخيلتش انه حلو كده
Qasr EL Kababgy,Mahmoud saad K***,14 June 2022,Amazing,احسن مطعم في مصر واحسن تجربة للمشويات بالتوفيق ليكم ودايما وانتم احسن مطعم في مصر
Hurshima Sushi,Mohamed A***,Today,Amazing,جه بسرعة وكان جميل اوي
Hurshima Sushi,محمد ا***,05 February 2024,Amazing,وصل بسرعة والاكل جميل جدا
Hurshima Sushi,Noha a***,05 February 2024,Amazing,من احسن مطاعم السوشي
Hurshima Sushi,hamdi a***,04 February 2024,Amazing,الاكل جميل
Hurshima Sushi,mostafa m***,04 February 2024,Amazing,جميل جدا
Hurshima Sushi,logyy m***,04 February 2024,Amazing,تسلم ايديكم
Hurshima Sushi,Hala A***,04 February 2024,Amazing,جميل جدا
Hurshima Sushi,Farah A***,04 February 2024,Amazing,حلو جدا
Hurshima Sushi,logyy m***,04 February 2024,Amazing,جميل جدا وصل بسرعه
Hurshima Sushi,basma h***,03 February 2024,Amazing,الاوردار جميل جدا وبيهتموا اووي بي التفاصيل
Hurshima Sushi,basma h***,02 February 2024,Amazing,ممتاز
Bundo's,Radwa Adel - ر***,06 March 2023,Amazing,احلى برجر اكلته في حياتي
Baskin Robbins,Golden M***,18 January 2024,OK,الاكل كان مقلوب ومتاكل الطيار اكل الاكل
Shaltata,Waleed M***,02 February 2024,OK,الاوردر جالي بعد اكتر من ٣ ساعات وباردة جدا وسيئة وبعد كل ده معلش اصل الديلڤري موبايله وقع منه ☹️
Shaltata,Ahmed k***,16 January 2024,OK,الاكل كان سئ جدا و مكنش في حشو في الفطيرة و كان بارد جدااا و ملهوش طعم و حاولت اتواصل محدش ود عليا
Shaltata,Amer e***,09 January 2024,OK,الطعم سيئ جدا خصوصا الفطير الحلو ، ليس لديهم اي احترافية ولا فكرة عن الطهي 👎👎👎👎
Shaltata,Mohamed Y***,01 January 2024,OK,الأكل جيه بارد وأخدو فلوس زياده ولما إشتكيت قالو هنرجعلك الباقي ورجعو الفلوس ناقصه وبجد سيرفس سيئه ج
Shaltata,nesreen m***,30 December 2023,OK,طلبت اوردر جيه غلط و لما جيه اتصل المطعم و بعتلي غيره برضو جيه غلط المره التانيه و جالي فطيره ساده 😡
Shaltata,Diaa e***,21 December 2023,OK,الطعام سىء جدا. الطلب وصل متاخر .دفعت فلوس اضافية فى التوصيل عن ما هو مرسل من طلبات.انصح بعدم الشراء
Shaltata,menna h***,16 December 2023,Amazing,من زماااان مدوقتش فطير بالحلاوة دي بجد قيمة مقابل سعر تحفة جدااا
Shaltata,Mohamed M***,13 December 2023,Good,جودة السجق رديئة والاكل سيئ مقارنة بسعره
Shaltata,Asma Mnam ***,11 December 2023,Good,تجربه سيئه اتحاسبت علي ٥٠ جنيه تقريبا ازيد من اللي مكتوب هنا
